hypothesis,variant_id,exit,n_signals,setting,n,days,mean,median,win,ci_lo,ci_hi,mean_no_top3,sol_weighted,via_pool_share
H01,"H01|V=35;N=60;T=60|XT60",XT60,416,L10,269,21,-0.09726377847716773,-0.11686542984363582,0.32342007434944237,-0.1695659810028534,-0.012890876469677823,-0.13193110570733158,-0.09023320106960264,0.03345724907063197
H01,"H01|V=35;N=60;T=60|XT300",XT300,416,KILL,411,21,-0.12165697600453348,-0.7638146486701072,0.3260340632603406,-0.19752500437492462,-0.050251095763312305,-0.13720894522955449,-0.12167432135806082,0.17761557177615572
H01,"H01|V=35;N=60;T=60|XT300",XT300,416,PRIMARY,311,21,-0.14451971025892477,-0.6726757227885863,0.2990353697749196,-0.22945517674246094,-0.05308111148766591,-0.1784764549687745,-0.1341551899389745,0.1382636655948553
H01,"H01|V=35;N=60;T=60|XT300",XT300,416,NOINS,311,21,-0.14466779499130653,-0.6726814158487591,0.2990353697749196,-0.22962696627483703,-0.053228586809551434,-0.17862598202853855,-0.13428992781209342,0.1382636655948553
H01,"H01|V=35;N=60;T=60|XT300",XT300,416,L10,269,21,-0.18770817796213793,-0.5102361246436911,0.2527881040892193,-0.30019624857729704,-0.0555063615322949,-0.22652029634350218,-0.18021239990284282,0.07063197026022305
H01,"H01|V=35;N=60;T=60|XT1800",XT1800,416,KILL,411,21,-0.1828483880709761,-0.7986663648574698,0.25547445255474455,-0.2652186388329168,-0.0909024783627681,-0.1989978560939604,-0.18289320432268685,0.23357664233576642
H01,"H01|V=35;N=60;T=60|XT1800",XT1800,416,PRIMARY,311,21,-0.2075673396194538,-0.7589550807470603,0.22508038585209003,-0.3117219963008492,-0.08164875780234332,-0.2445533779564062,-0.19021025050926268,0.20257234726688103
H01,"H01|V=35;N=60;T=60|XT1800",XT1800,416,NOINS,311,21,-0.20765715632897336,-0.7589564482103733,0.22508038585209003,-0.31182886867381243,-0.0817344918066949,-0.24464406930411647,-0.19028113532572846,0.20257234726688103
H01,"H01|V=35;N=60;T=60|XT1800",XT1800,416,L10,269,21,-0.2684843928210948,-0.6867190986159248,0.16356877323420074,-0.3916978332701809,-0.10916340195914588,-0.3101631531420495,-0.26814518411393695,0.12267657992565056
H01,"H01|V=35;N=60;T=60|XB",XB,416,KILL,411,21,0.06209374496641217,-0.3006058504552012,0.48175182481751827,0.021447638709738065,0.11347141343695434,0.05662372209937951,0.062089445122551885,0.014598540145985401
H01,"H01|V=35;N=60;T=60|XB",XB,416,PRIMARY,311,21,0.009375833841553759,-0.14131476803905493,0.4437299035369775,-0.03982098491919793,0.06838779805438908,-0.005549557842141209,0.01586129060728867,0.01929260450160772
H01,"H01|V=35;N=60;T=60|XB",XB,416,NOINS,311,21,0.008244311314852804,-0.14312351559472583,0.4437299035369775,-0.041191212037323545,0.06791165878541333,-0.006681274577384133,0.014837596362977984,0.01929260450160772
H01,"H01|V=35;N=60;T=60|XB",XB,416,L10,269,21,-0.057982016749483195,-0.17329546933909767,0.35315985130111527,-0.1284211024310426,0.0285127796893613,-0.08007980282984295,-0.04934338506897028,0.022304832713754646
H01,"H01|V=35;N=60;T=60|XR",XR,416,KILL,411,21,0.04265872798401968,-0.17370802447639422,0.34549878345498786,-0.01711352407621021,0.10672713505012166,0.028311955810166607,0.04264024511587166,0.12895377128953772
H01,"H01|V=35;N=60;T=60|XR",XR,416,PRIMARY,311,21,-0.06458156347271378,-0.24726540325930058,0.2861736334405145,-0.14176230158974884,0.01976677603101208,-0.09561349574268907,-0.05857738382810933,0.1157556270096463
H01,"H01|V=35;N=60;T=60|XR",XR,416,NOINS,311,21,-0.06525497977345682,-0.24747123484870337,0.2861736334405145,-0.14238451358854928,0.018592497388203396,-0.09629347120100842,-0.059271377821702644,0.1157556270096463
H01,"H01|V=35;N=60;T=60|XR",XR,416,L10,269,21,-0.09824389202339172,-0.22505358059031608,0.26394052044609667,-0.1849608194766493,-0.0017512087632941932,-0.13292227316573071,-0.09741998316517379,0.08178438661710037
H01,"H01|V=35;N=60;T=60|XG",XG,416,KILL,411,21,-0.005408646994843102,-0.31588162777971246,0.19951338199513383,-0.08800917423123676,0.07483242611350627,-0.019646369427630903,-0.005427493823816795,0.046228710462287104
H01,"H01|V=35;N=60;T=60|XG",XG,416,PRIMARY,311,21,-0.12226784208110912,-0.35904580763412536,0.19292604501607716,-0.20938045298190627,-0.03732658770528622,-0.1584204368461116,-0.11527897080477544,0.07717041800643087
H01,"H01|V=35;N=60;T=60|XG",XG,416,NOINS,311,21,-0.12296363817380614,-0.3592657696954789,0.19292604501607716,-0.21014429157777306,-0.0378356152659721,-0.15912300997358836,-0.11594887327628545,0.0707395498392283
H01,"H01|V=35;N=60;T=60|XG",XG,416,L10,269,21,-0.18870052961427555,-0.3895267966099736,0.15985130111524162,-0.27789972471590035,-0.08689460242333166,-0.22947947192913787,-0.18626766233607644,0.05947955390334572
H01,"H01|V=35;N=60;T=300|XT60",XT60,541,KILL,534,21,-0.02552819385689964,-0.05156817571265111,0.4400749063670412,-0.06641109979287019,0.015136318210643887,-0.036866216248169624,-0.025532002872503325,0.08239700374531835
H01,"H01|V=35;N=60;T=300|XT60",XT60,541,PRIMARY,426,21,-0.05267321230278281,-0.06857933727428106,0.42018779342723006,-0.10808123147763346,0.000855176451818188,-0.07326565831277539,-0.0484437994509822,0.056338028169014086
H01,"H01|V=35;N=60;T=300|XT60",XT60,541,NOINS,426,21,-0.05351980872465267,-0.06923308224522551,0.42018779342723006,-0.10894718015577763,-0.00008456479098514751,-0.07411424123956038,-0.04931872578551044,0.0539906103286385
H01,"H01|V=35;N=60;T=300|XT60",XT60,541,L10,377,21,-0.11143243487081442,-0.08567961255853043,0.34748010610079577,-0.16255849140856302,-0.052685154350757706,-0.13620252848686928,-0.10781958802727155,0.029177718832891247
H01,"H01|V=35;N=60;T=300|XT300",XT300,541,KILL,534,21,-0.1286982815336773,-0.7327104721158151,0.3408239700374532,-0.19786529123100619,-0.06401205567047845,-0.14076916214322063,-0.12870746962635102,0.15917602996254682
H01,"H01|V=35;N=60;T=300|XT300",XT300,541,PRIMARY,426,21,-0.1594877041916352,-0.6527943164938481,0.32629107981220656,-0.22786123366672226,-0.09201771124651612,-0.184318865781309,-0.15135865086398828,0.11502347417840375
H01,"H01|V=35;N=60;T=300|XT300",XT300,541,NOINS,426,21,-0.15980249983185604,-0.6527945696460106,0.32629107981220656,-0.22814281899723324,-0.09233650268809351,-0.18463589397367428,-0.15167186238677935,0.11502347417840375
H01,"H01|V=35;N=60;T=300|XT300",XT300,541,L10,377,21,-0.1910986760214107,-0.4779836935673796,0.2864721485411141,-0.27297417967404397,-0.10083891474520142,-0.21873021341077112,-0.18655415835504197,0.0610079575596817
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,541,KILL,534,21,-0.20789865381485623,-0.7991939355209151,0.25280898876404495,-0.2858680561236609,-0.1351403905211337,-0.22044881153728482,-0.2079262958864709,0.2209737827715356
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,541,PRIMARY,426,21,-0.24293799124477491,-0.7721782643153305,0.22535211267605634,-0.3326662952729717,-0.15299741025634736,-0.2701195793361637,-0.23112357436992625,0.18544600938967137
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,541,NOINS,426,21,-0.24306484354978264,-0.7722640959284419,0.22535211267605634,-0.33277192786124105,-0.15312171742672664,-0.2702473311573631,-0.23123622404779962,0.18544600938967137
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,541,L10,377,21,-0.2913999967634601,-0.7287028237567317,0.1830238726790451,-0.3835018603665671,-0.18443157225323276,-0.3212269942426068,-0.2992160899725338,0.1220159151193634
H01,"H01|V=35;N=60;T=300|XB",XB,541,KILL,534,21,0.03975203540434306,-0.3013062036714591,0.46441947565543074,-0.0012581364009930413,0.08185212017959069,0.03061790048727383,0.039752070568204255,0.026217228464419477
H01,"H01|V=35;N=60;T=300|XB",XB,541,PRIMARY,426,21,-0.04141909093446262,-0.19223195564641465,0.4295774647887324,-0.08783628127921596,-0.0009926417185235085,-0.05264699971201824,-0.03832087832953683,0.02112676056338028
H01,"H01|V=35;N=60;T=300|XB",XB,541,NOINS,426,21,-0.041116698970511144,-0.1931110988041939,0.4295774647887324,-0.08647384292424902,-0.0010805846370157482,-0.05233457955127961,-0.0378779056117348,0.02112676056338028
H01,"H01|V=35;N=60;T=300|XB",XB,541,L10,377,21,-0.1068012160176158,-0.21376255393517868,0.35543766578249336,-0.14926140923697398,-0.05775029038241322,-0.12290942108494217,-0.1116486190663321,0.021220159151193633
H01,"H01|V=35;N=60;T=300|XR",XR,541,KILL,534,21,0.031479870375721,-0.17780755683796828,0.3389513108614232,-0.031121790819865856,0.09303308961135023,0.02030176470795572,0.03147500502967508,0.13670411985018727
H01,"H01|V=35;N=60;T=300|XR",XR,541,PRIMARY,426,21,-0.11508855602888059,-0.3062200321100253,0.2746478873239437,-0.18734558292039297,-0.04195843276602266,-0.13804211658874116,-0.11173237081694867,0.11737089201877934
H01,"H01|V=35;N=60;T=300|XR",XR,541,NOINS,426,21,-0.11570271173913162,-0.30631595255193433,0.2746478873239437,-0.18789297931818796,-0.042711052075171056,-0.13866062794618375,-0.11235778611309814,0.11737089201877934
H01,"H01|V=35;N=60;T=300|XR",XR,541,L10,377,21,-0.1472793030295119,-0.2930259115127077,0.2572944297082228,-0.21432630286781176,-0.07730509384718925,-0.1724451552602428,-0.15808159436400396,0.08753315649867374
H01,"H01|V=35;N=60;T=300|XG",XG,541,KILL,534,21,-0.026190418887492968,-0.3203701928161258,0.20411985018726592,-0.10929323332338942,0.050388809659212025,-0.03752738789365111,-0.026200902491365724,0.052434456928838954
H01,"H01|V=35;N=60;T=300|XG",XG,541,PRIMARY,426,21,-0.16669550829085583,-0.3808897811518904,0.19718309859154928,-0.25647429771330543,-0.08914257422468787,-0.19333447327017012,-0.16212388704396305,0.07511737089201878
H01,"H01|V=35;N=60;T=300|XG",XG,541,NOINS,426,21,-0.16600724803595263,-0.38019806149752466,0.19718309859154928,-0.2556912262229834,-0.08842805034049367,-0.19264133159131783,-0.16135475778442854,0.07042253521126761
H01,"H01|V=35;N=60;T=300|XG",XG,541,L10,377,21,-0.22468518873291063,-0.4091133962072218,0.1724137931034483,-0.29625219153753707,-0.1506216697843879,-0.25397704069309585,-0.23290510432691952,0.058355437665782495
H02,"H02|W=60;U=15|XT60",XT60,20243,KILL,20048,21,-0.07915952928248216,-0.05110906346654239,0.3022246608140463,-0.08432629600619647,-0.07396389417004773,-0.07991903915025945,-0.07916064098861901,0.006035514764565044
H02,"H02|W=60;U=15|XT60",XT60,20243,PRIMARY,19728,21,-0.07028023378095079,-0.04139531200490292,0.30722830494728304,-0.07635902800549652,-0.06411409109029291,-0.07088221512251087,-0.07044293196901204,0.005626520681265207
H02,"H02|W=60;U=15|XT60",XT60,20243,NOINS,19728,21,-0.07338435923031046,-0.04650861137301383,0.30388280616382807,-0.07943159197672377,-0.06726268326601458,-0.07398652473737413,-0.07355597054179307,0.0055758313057583135
H02,"H02|W=60;U=15|XT60",XT60,20243,L10,18638,21,-0.0671402325461088,-0.03878865027257089,0.2828093143041099,-0.07296705543007787,-0.06060343292074459,-0.06792463670858163,-0.0677390884963128,0.005311728726258182
H02,"H02|W=60;U=15|XT300",XT300,20243,KILL,20048,21,-0.14777880878932426,-0.21446116113626187,0.1905925778132482,-0.15864910279371505,-0.13656891094868262,-0.1490596844815758,-0.14777725707958542,0.020999600957701516
H02,"H02|W=60;U=15|XT300",XT300,20243,PRIMARY,19728,21,-0.13847464419847472,-0.190969535276527,0.19125101378751014,-0.14991699378827975,-0.1268263845380884,-0.13977590293070807,-0.13950456725764107,0.02037712895377129
