hypothesis,variant_id,exit,n_signals,setting,n,days,mean,median,win,ci_lo,ci_hi,mean_no_top3,sol_weighted,via_pool_share
H01,"H01|V=35;N=60;T=300|XT60",XT60,311,PRIMARY,230,20,-0.029698260673501817,-0.13817678654628776,0.41304347826086957,-0.10351389619865038,0.052701689069637084,-0.06776733471464294,-0.012889360295601676,0.09565217391304348
H01,"H01|V=35;N=60;T=300|XT60",XT60,311,NOINS,230,20,-0.030575486350247805,-0.13982544094995775,0.41304347826086957,-0.1044097631417002,0.051711332894386376,-0.0686486669083217,-0.013798624902244198,0.09565217391304348
H01,"H01|V=35;N=60;T=300|XT60",XT60,311,L10,198,20,-0.158259883359763,-0.17211736133778738,0.2828282828282828,-0.23590122049930595,-0.05197586315021308,-0.2064880749385899,-0.14931970321479796,0.045454545454545456
H01,"H01|V=35;N=60;T=300|XT300",XT300,311,KILL,307,20,-0.059852746249244734,-0.789736590219392,0.34201954397394135,-0.151317943416144,0.02824985258117067,-0.08019786523341872,-0.05989043105548845,0.247557003257329
H01,"H01|V=35;N=60;T=300|XT300",XT300,311,PRIMARY,230,20,-0.10872453100007042,-0.7115581734619947,0.33043478260869563,-0.19807454389128504,-0.007297849425571158,-0.1543249355501022,-0.09700591694685835,0.18695652173913044
H01,"H01|V=35;N=60;T=300|XT300",XT300,311,NOINS,230,20,-0.10902167623311948,-0.7117829969336636,0.33043478260869563,-0.19847005187152567,-0.007615845803617673,-0.15462600773617122,-0.09729285621640654,0.18695652173913044
H01,"H01|V=35;N=60;T=300|XT300",XT300,311,L10,198,20,-0.20118013053076322,-0.515398305398642,0.24242424242424243,-0.3116761946112019,-0.0593699088720544,-0.25433110154178284,-0.19845045838925843,0.09090909090909091
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,311,KILL,307,20,-0.12015439492014345,-0.8000766375545851,0.28338762214983715,-0.2142819026489774,-0.033512735992705496,-0.1411866471904008,-0.12019684436353928,0.2931596091205212
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,311,PRIMARY,230,20,-0.17550221059035737,-0.7782168880791971,0.24782608695652175,-0.28937687071928175,-0.0665985886750166,-0.22198513954026095,-0.16055905427339395,0.24347826086956523
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,311,NOINS,230,20,-0.17562087563732268,-0.7782236876226181,0.24782608695652175,-0.28950167625440704,-0.06672569687727571,-0.2221053727712667,-0.16065486137490956,0.24347826086956523
H01,"H01|V=35;N=60;T=300|XT1800",XT1800,311,L10,198,20,-0.29034573425962695,-0.7143780844197865,0.16161616161616163,-0.4073847183274652,-0.1519603717192351,-0.3448684837895525,-0.3016721391488396,0.1414141414141414
H01,"H01|V=35;N=60;T=300|XB",XB,311,KILL,307,20,0.0606828618931719,-0.014465330083080444,0.48534201954397393,0.003765775047276878,0.11387267034502761,0.04563443137203121,0.06067581913244542,0.04234527687296417
H01,"H01|V=35;N=60;T=300|XB",XB,311,PRIMARY,230,20,-0.050646460001766515,-0.264933155632352,0.4,-0.11095718601077294,0.010256176305596613,-0.07169089841633941,-0.041813626452099385,0.034782608695652174
H01,"H01|V=35;N=60;T=300|XB",XB,311,NOINS,230,20,-0.05161790196473098,-0.2655376025116652,0.4,-0.11174365459589766,0.008848376787829076,-0.07266048828476537,-0.04267709326382693,0.034782608695652174
H01,"H01|V=35;N=60;T=300|XB",XB,311,L10,198,20,-0.14378805606911774,-0.2709269984555548,0.2878787878787879,-0.2042519506777423,-0.06910123316040795,-0.17480449005947024,-0.14131300939745017,0.03535353535353535
H01,"H01|V=35;N=60;T=300|XR",XR,311,KILL,307,20,0.08075013557446696,-0.14447729963683398,0.36482084690553745,0.012211934290342919,0.14126916259510516,0.061909746942575394,0.08073329922441637,0.18892508143322476
H01,"H01|V=35;N=60;T=300|XR",XR,311,PRIMARY,230,20,-0.09929841457433357,-0.33026589386447125,0.27391304347826084,-0.19087210152333509,-0.004052623719628505,-0.14171386193722688,-0.08798629585299962,0.1565217391304348
H01,"H01|V=35;N=60;T=300|XR",XR,311,NOINS,230,20,-0.10005238372789864,-0.3314275043867202,0.27391304347826084,-0.19142714561869656,-0.005131271556782941,-0.14247779536434754,-0.08876130322160108,0.1565217391304348
H01,"H01|V=35;N=60;T=300|XR",XR,311,L10,198,20,-0.18543293715159326,-0.355880881376998,0.20202020202020202,-0.2743057805365052,-0.08284281545407628,-0.23407917571183284,-0.19242908124846617,0.10606060606060606
H01,"H01|V=35;N=60;T=300|XG",XG,311,KILL,307,20,0.03900891413895568,-0.3193283816725536,0.23778501628664495,-0.05263155120822351,0.11281095942795454,0.020003410345828275,0.03898240556647156,0.0781758957654723
H01,"H01|V=35;N=60;T=300|XG",XG,311,PRIMARY,230,20,-0.09447317015692204,-0.37132937694763424,0.2217391304347826,-0.18779994965298288,-0.012062840822161575,-0.13988169712953075,-0.08595032616184343,0.11739130434782609
H01,"H01|V=35;N=60;T=300|XG",XG,311,NOINS,230,20,-0.09506760017830315,-0.37202406281120326,0.2217391304347826,-0.18836580739186115,-0.012668510318621084,-0.14048398297778655,-0.08655197977832675,0.11304347826086956
H01,"H01|V=35;N=60;T=300|XG",XG,311,L10,198,20,-0.19925084018075337,-0.38997641458717336,0.16161616161616163,-0.28714595428919204,-0.09921935940162029,-0.2523721298017727,-0.20510788942768965,0.08080808080808081
H02,"H02|W=60;U=15|XT60",XT60,9740,KILL,9642,21,-0.12199720928432337,-0.07864495298741356,0.19342460070524786,-0.1279895118220651,-0.11628313351207988,-0.12357142154844136,-0.12199981855131979,0.009023024268823895
H02,"H02|W=60;U=15|XT60",XT60,9740,PRIMARY,9522,21,-0.11400470997459984,-0.067172863493332,0.19439193446754882,-0.12117316438842712,-0.10729935329426943,-0.11509616889878341,-0.11441211884280636,0.008191556395715185
H02,"H02|W=60;U=15|XT60",XT60,9740,NOINS,9522,21,-0.11755206589095443,-0.07226938714349931,0.19082125603864733,-0.12466986173536662,-0.11086401277375135,-0.11864415769261398,-0.11797365886185895,0.008086536441923966
H02,"H02|W=60;U=15|XT60",XT60,9740,L10,9045,21,-0.11048241378325477,-0.055423389292154006,0.17291321171918186,-0.11930824437307029,-0.10160921641629787,-0.11176098596762478,-0.11115130168291003,0.0070757324488667775
H02,"H02|W=60;U=15|XT300",XT300,9740,KILL,9642,21,-0.22542071252840326,-0.2288657031988458,0.09479361128396598,-0.23876412884358775,-0.211160302079404,-0.22781374565090642,-0.22542259365535422,0.020431445758141466
H02,"H02|W=60;U=15|XT300",XT300,9740,PRIMARY,9522,21,-0.21374056730968408,-0.20531247002053477,0.09630329762654904,-0.2276079378109008,-0.19892824060196657,-0.21602393941017226,-0.21467028173600214,0.01900861163621088
H02,"H02|W=60;U=15|XT300",XT300,9740,NOINS,9522,21,-0.21656652597508844,-0.208278157971996,0.09577819785759294,-0.23027725997421136,-0.2019634109335546,-0.2188507886907844,-0.217499110562239,0.01900861163621088
H02,"H02|W=60;U=15|XT300",XT300,9740,L10,9045,21,-0.1917701041849599,-0.14327920238548983,0.0896627971254837,-0.20657189105245252,-0.17654579074223434,-0.19420951518173804,-0.1942389971763681,0.015809839690436707
H02,"H02|W=60;U=15|XT1800",XT1800,9740,KILL,9642,21,-0.2914943149548747,-0.332352231232277,0.03816635552789878,-0.3074864253264907,-0.27376588683696523,-0.2942466072661699,-0.2914968370922134,0.026654221115951046
H02,"H02|W=60;U=15|XT1800",XT1800,9740,PRIMARY,9522,21,-0.2787507931866123,-0.31052510805474587,0.03896240285654274,-0.29488390382070245,-0.2609724163164939,-0.28147756695693543,-0.28022497628055587,0.025099768956101658
H02,"H02|W=60;U=15|XT1800",XT1800,9740,NOINS,9522,21,-0.2813957479983762,-0.312956242274625,0.0382272631800042,-0.2973930557538137,-0.2637973654241889,-0.2841233553370019,-0.28287211763331666,0.025099768956101658
H02,"H02|W=60;U=15|XT1800",XT1800,9740,L10,9045,21,-0.2540426514295294,-0.22921418849626726,0.03582089552238806,-0.27095105141320847,-0.23566010079590177,-0.25701182879135587,-0.2568909185230986,0.020674405749032614
H02,"H02|W=60;U=15|XB",XB,9740,KILL,9642,21,-0.1218954906199159,-0.2449027909059251,0.13503422526446796,-0.1289363132487314,-0.11461650325284042,-0.12247005018948517,-0.12189792968610623,0.007052478738850861
H02,"H02|W=60;U=15|XB",XB,9740,PRIMARY,9522,21,-0.13554222334338054,-0.19210722433310323,0.13852131905061962,-0.14612785833650957,-0.12538556025119962,-0.13629856132021004,-0.13596290731454908,0.008401596303297627
H02,"H02|W=60;U=15|XB",XB,9740,NOINS,9522,21,-0.13880618557459712,-0.19687759821402623,0.13642091997479522,-0.14938578005844247,-0.1286434955363583,-0.13956125068037473,-0.13921977280940362,0.008191556395715185
H02,"H02|W=60;U=15|XB",XB,9740,L10,9045,21,-0.13702034149639897,-0.13198810469548478,0.12249861802100608,-0.14788244031802172,-0.12611990926201527,-0.1379147574463812,-0.1385706436280136,0.008734107241569929
H02,"H02|W=60;U=15|XR",XR,9740,KILL,9642,21,-0.12800611950991303,-0.16514853987363814,0.11180253059531217,-0.13853149411646404,-0.11767424122388931,-0.13047208376269784,-0.1280093152015883,0.01773490976975731
H02,"H02|W=60;U=15|XR",XR,9740,PRIMARY,9522,21,-0.1727623968864306,-0.18404210320296277,0.08653644192396555,-0.18178447237961315,-0.16233174003139847,-0.17517177783653007,-0.17325026394138368,0.017118252467968914
H02,"H02|W=60;U=15|XR",XR,9740,NOINS,9522,21,-0.1755357638060829,-0.1874559212826532,0.08496114261709725,-0.18429317216766392,-0.16534822221483478,-0.17794601879776295,-0.17603141975393152,0.017118252467968914
H02,"H02|W=60;U=15|XR",XR,9740,L10,9045,21,-0.17245732862328184,-0.14352978075971184,0.07761194029850746,-0.1825454873377719,-0.1612076850807826,-0.1749498156022213,-0.17466665655741795,0.014483139856274184
H02,"H02|W=60;U=15|XG",XG,9740,KILL,9642,21,-0.1868261850409219,-0.3018126312123775,0.026654221115951046,-0.19654361372748494,-0.17645804821652214,-0.18942743422397484,-0.18683188460215946,0.005807923667288944
H02,"H02|W=60;U=15|XG",XG,9740,PRIMARY,9522,21,-0.21307723751115082,-0.27496977845352877,0.029720646922915355,-0.22351365487707148,-0.2017674516388412,-0.21578543629538768,-0.21398599905809115,0.011552194917034237
H02,"H02|W=60;U=15|XG",XG,9740,NOINS,9522,21,-0.21538111029010457,-0.2758964483651155,0.028985507246376812,-0.22569998166103386,-0.20414827628720658,-0.21809003486967576,-0.21629529774405334,0.010922075194286915
H02,"H02|W=60;U=15|XG",XG,9740,L10,9045,21,-0.2067856295466756,-0.20432045958807532,0.03095632946379215,-0.2193843152031669,-0.19379737851270373,-0.20983015596016885,-0.2085546336228272,0.012603648424543947
H02,"H02|W=60;U=30|XT60",XT60,6456,KILL,6390,21,-0.13053719650307258,-0.11227095169394558,0.21799687010954616,-0.13967860769737447,-0.12149132823352503,-0.1327551539388949,-0.13054061581444623,0.013458528951486698
H02,"H02|W=60;U=30|XT60",XT60,6456,PRIMARY,6290,21,-0.12317960798919975,-0.10020183673172686,0.2181240063593005,-0.1326043661977306,-0.11351502391146538,-0.1247834786920583,-0.12395415875168518,0.012241653418124006
H02,"H02|W=60;U=30|XT60",XT60,6456,NOINS,6290,21,-0.1262346648275412,-0.10387656981460983,0.21414944356120827,-0.13567130790136633,-0.1165416775622225,-0.1278391840752287,-0.12702487027176193,0.012082670906200318
H02,"H02|W=60;U=30|XT60",XT60,6456,L10,5897,21,-0.11982722002244789,-0.08311805604115678,0.19552314736306597,-0.13218478633611044,-0.10795521411960851,-0.12179343721107978,-0.12122609618101499,0.010852976089537053
H02,"H02|W=60;U=30|XT300",XT300,6456,KILL,6390,21,-0.24500870825526283,-0.29674537087707076,0.11017214397496088,-0.2598638299179233,-0.23104407346225278,-0.24862937684065778,-0.24501135774748903,0.03051643192488263
H02,"H02|W=60;U=30|XT300",XT300,6456,PRIMARY,6290,21,-0.23360994547214323,-0.2758339947938396,0.11112877583465819,-0.24930142283241993,-0.21892271299983318,-0.23707662706257193,-0.2348968905871708,0.028457869634340223
H02,"H02|W=60;U=30|XT300",XT300,6456,NOINS,6290,21,-0.2358768030917365,-0.2780633229672063,0.11065182829888712,-0.25145966346996584,-0.22133209213096205,-0.23934456635275234,-0.2371640930589255,0.028457869634340223
H02,"H02|W=60;U=30|XT300",XT300,6456,L10,5897,21,-0.2095284354380378,-0.2140824646068649,0.10462947261319315,-0.22704491389542653,-0.19359404494697732,-0.21327978074285742,-0.21277021105771243,0.024080040698660335
H02,"H02|W=60;U=30|XT1800",XT1800,6456,KILL,6390,21,-0.3232306410530527,-0.4062038654793294,0.048669796557120504,-0.3410610812050185,-0.30512252383170974,-0.32719734204027695,-0.3232343579907909,0.03865414710485133
H02,"H02|W=60;U=30|XT1800",XT1800,6456,PRIMARY,6290,21,-0.311081630516882,-0.38341901880604096,0.04944356120826709,-0.3285788312918559,-0.2934987753421992,-0.31479562049061954,-0.31306425655993164,0.036406995230524646
H02,"H02|W=60;U=30|XT1800",XT1800,6456,NOINS,6290,21,-0.3131734854992307,-0.3847983041906642,0.04880763116057234,-0.3305862292298655,-0.295690155793516,-0.31688847363838185,-0.31515562470462466,0.036406995230524646
H02,"H02|W=60;U=30|XT1800",XT1800,6456,L10,5897,21,-0.28575591759447155,-0.3217955885974578,0.04510768187213837,-0.3043646609422394,-0.2669093115523024,-0.28967147475015415,-0.2892323939952621,0.030693573003221977
H02,"H02|W=60;U=30|XB",XB,6456,KILL,6390,21,-0.12642232656513575,-0.3009285707178747,0.1571205007824726,-0.13562772712915022,-0.11710143351068703,-0.12720230887226072,-0.12642388718590045,0.010328638497652582
H02,"H02|W=60;U=30|XB",XB,6456,PRIMARY,6290,21,-0.1395302383151822,-0.24384884775312204,0.16263910969793322,-0.15227037835586604,-0.12710416173263148,-0.14063041202478535,-0.1401985846993906,0.012400635930047695
H02,"H02|W=60;U=30|XB",XB,6456,NOINS,6290,21,-0.1424729063313361,-0.2457329159097027,0.1602543720190779,-0.15517120942624926,-0.1298562148984908,-0.14357268548043237,-0.14314068506345046,0.012082670906200318
H02,"H02|W=60;U=30|XB",XB,6456,L10,5897,21,-0.14291333849750046,-0.18175084146912146,0.14481939969476004,-0.15653976776432713,-0.13003164915212695,-0.14428846371140366,-0.14469904730019342,0.013057486857724267
H02,"H02|W=60;U=30|XR",XR,6456,KILL,6390,21,-0.1278113118486318,-0.20195899706482265,0.13020344287949923,-0.14163398355145673,-0.11392151325946473,-0.13153275305884288,-0.1278155725843503,0.025978090766823163
H02,"H02|W=60;U=30|XR",XR,6456,PRIMARY,6290,21,-0.17804904645092742,-0.22206565451230664,0.10365659777424484,-0.18887733522260836,-0.16599686241823167,-0.18169955658496167,-0.1786143459138197,0.025119236883942766
H02,"H02|W=60;U=30|XR",XR,6456,NOINS,6290,21,-0.18009179806714187,-0.22393476202058804,0.10190779014308426,-0.1906025582337816,-0.16830056928334106,-0.18374328293568432,-0.18067036368440187,0.025119236883942766
H02,"H02|W=60;U=30|XR",XR,6456,L10,5897,21,-0.1805562095350097,-0.18752237903546595,0.09377649652365609,-0.1926194732049138,-0.1680503059374401,-0.18438406225070353,-0.18295555367359198,0.021705952179074107
H02,"H02|W=60;U=30|XG",XG,6456,KILL,6390,21,-0.1986744692657788,-0.30399511964578874,0.03442879499217527,-0.21088268329897042,-0.1861116168265174,-0.20240888310872102,-0.19868255936053877,0.008137715179968702
H02,"H02|W=60;U=30|XG",XG,6456,PRIMARY,6290,21,-0.2268659304589996,-0.30059252731698494,0.038314785373608905,-0.23810369618966812,-0.2159185752676898,-0.23065807175327718,-0.22801750202185858,0.016693163751987282
H02,"H02|W=60;U=30|XG",XG,6456,NOINS,6290,21,-0.22850192346530823,-0.3007944840208767,0.03751987281399046,-0.23974280924148617,-0.21755356707604778,-0.23229456184737793,-0.22965538425975404,0.015739268680445152
H02,"H02|W=60;U=30|XG",XG,6456,L10,5897,21,-0.2227164904118874,-0.24813944931384624,0.04052908258436493,-0.23620556003439389,-0.2101473058219319,-0.22694137650382482,-0.22453673103472455,0.018483974902492793
H02,"H02|W=60;U=60|XT60",XT60,2526,KILL,2494,21,-0.1564925293923899,-0.16300810904930102,0.24017642341619888,-0.17357365430174027,-0.13845736345614232,-0.15990145612691198,-0.1565030943907992,0.02445870088211708
H02,"H02|W=60;U=60|XT60",XT60,2526,PRIMARY,2441,21,-0.1491492745478486,-0.15705910429628375,0.2380172060630889,-0.16869182074019334,-0.12826828909891233,-0.15271319916762513,-0.14996390643996924,0.021712412945514133
H02,"H02|W=60;U=60|XT60",XT60,2526,NOINS,2441,21,-0.1514013285649504,-0.16035927933179805,0.2351495288816059,-0.17092458208459796,-0.1305235046523911,-0.15496552448573392,-0.15224410492254212,0.021302744776730848
H02,"H02|W=60;U=60|XT60",XT60,2526,L10,2241,21,-0.1453608091037809,-0.1436881789039677,0.21731369924141009,-0.16652103909260083,-0.12218236571704956,-0.1499011833326344,-0.1470536953419663,0.01963409192324855
H02,"H02|W=60;U=60|XT300",XT300,2526,KILL,2494,21,-0.2851062404822869,-0.3995203783430891,0.13111467522052928,-0.31042284334523074,-0.25862420137631786,-0.2909542100336723,-0.28511259222969576,0.05533279871692061
H02,"H02|W=60;U=60|XT300",XT300,2526,PRIMARY,2441,21,-0.27403214079321236,-0.3813065133053977,0.13355182302335109,-0.3016262289428883,-0.24503715184421415,-0.2806483681339045,-0.2756079640836772,0.050798852929127405
H02,"H02|W=60;U=60|XT300",XT300,2526,NOINS,2441,21,-0.27543405646429653,-0.3815331977380338,0.1331421548545678,-0.3030502797979491,-0.24641006426218331,-0.2820520088550482,-0.2770069282022767,0.050798852929127405
H02,"H02|W=60;U=60|XT300",XT300,2526,L10,2241,21,-0.2514785120632732,-0.3308896033039722,0.12449799196787148,-0.280377247948978,-0.2232785759381264,-0.2583964316584431,-0.2552488331539789,0.04462293618920125
H02,"H02|W=60;U=60|XT1800",XT1800,2526,KILL,2494,21,-0.3686807467295946,-0.517832132729715,0.07497995188452286,-0.3984291317760763,-0.3354547268723896,-0.376359851619032,-0.368680869916832,0.0681635926222935
H02,"H02|W=60;U=60|XT1800",XT1800,2526,PRIMARY,2441,21,-0.3578804051016952,-0.5081907142584231,0.0737402703809914,-0.3885550518166542,-0.32418325294867234,-0.3659321040176414,-0.36040104100390186,0.06349856616140925
H02,"H02|W=60;U=60|XT1800",XT1800,2526,NOINS,2441,21,-0.35915437758061547,-0.508930093401928,0.0737402703809914,-0.38986534682894336,-0.3253819846382335,-0.36720764409925893,-0.3616717801623566,0.06349856616140925
H02,"H02|W=60;U=60|XT1800",XT1800,2526,L10,2241,21,-0.33337829746562014,-0.45524961666991337,0.0678268630075859,-0.3634722153015885,-0.3008787249254002,-0.34170205527373276,-0.3370160691022221,0.05533244087460955
H02,"H02|W=60;U=60|XB",XB,2526,KILL,2494,21,-0.13904323619592038,-0.3041190779366403,0.17882919005613473,-0.1537188812728927,-0.12340009311257544,-0.14030938455682124,-0.13905107870504024,0.019647153167602245
H02,"H02|W=60;U=60|XB",XB,2526,PRIMARY,2441,21,-0.15069955314763966,-0.2844366864348348,0.18844735764031134,-0.17014257788645895,-0.12936114632845513,-0.15297766371687363,-0.15107808510776982,0.02212208111429742
H02,"H02|W=60;U=60|XB",XB,2526,NOINS,2441,21,-0.15281930603897345,-0.28583718316723244,0.18721835313396148,-0.17233182363415397,-0.1310650257587976,-0.15508786340522804,-0.15327323218104844,0.021712412945514133
H02,"H02|W=60;U=60|XB",XB,2526,L10,2241,21,-0.1660333345274316,-0.24999306254752515,0.1637661758143686,-0.18556343181159013,-0.14799449726328107,-0.16937148848653502,-0.16767597304021267,0.02320392681838465
H02,"H02|W=60;U=60|XR",XR,2526,KILL,2494,21,-0.1365530527385699,-0.24665102233719716,0.1467522052927025,-0.1533870011113945,-0.1150980929168358,-0.14346960447225254,-0.13656375415135838,0.04570970328789094
H02,"H02|W=60;U=60|XR",XR,2526,PRIMARY,2441,21,-0.186818561258771,-0.26327329931327265,0.12003277345350266,-0.20659138828576026,-0.16365011300033724,-0.194163190760468,-0.1868295998249809,0.04383449405981155
H02,"H02|W=60;U=60|XR",XR,2526,NOINS,2441,21,-0.1874652364239916,-0.2646453087768555,0.1188037689471528,-0.208224030085264,-0.1636171057481849,-0.19481066163342886,-0.18753364246958887,0.04383449405981155
H02,"H02|W=60;U=60|XR",XR,2526,L10,2241,21,-0.1959960676064968,-0.24508623893525663,0.11200356983489514,-0.21681611527283384,-0.17288253823198976,-0.2034050167935099,-0.19802764678955234,0.0392681838464971
H02,"H02|W=60;U=60|XG",XG,2526,KILL,2494,21,-0.19970478271116918,-0.30637106611611364,0.0541299117882919,-0.21920904997140087,-0.17814537461295232,-0.2079891465795329,-0.19971486887279527,0.011627906976744186
H02,"H02|W=60;U=60|XG",XG,2526,PRIMARY,2441,21,-0.2304535429343255,-0.30824638498860824,0.05735354362965998,-0.25160101760721304,-0.20887928255133725,-0.23873374780722292,-0.23149054574589945,0.02498975829578042
H02,"H02|W=60;U=60|XG",XG,2526,NOINS,2441,21,-0.23138722431185654,-0.30815159294748784,0.05735354362965998,-0.25240967120119423,-0.20996956977106643,-0.2396678468523488,-0.23244799439443595,0.023351085620647277
H02,"H02|W=60;U=60|XG",XG,2526,L10,2241,21,-0.23529220484733687,-0.29146765235044764,0.060240963855421686,-0.2571645130548422,-0.21334012822494008,-0.24404719081340764,-0.2358946126750256,0.03034359660865685
H02,"H02|W=180;U=15|XT60",XT60,11519,KILL,11368,21,-0.058767968331274484,-0.03543742599870653,0.13467628430682618,-0.06315769556531842,-0.05386577387305403,-0.06055951652102869,-0.05876783774712397,0.0031667839549612948
H02,"H02|W=180;U=15|XT60",XT60,11519,PRIMARY,11343,21,-0.05118060996353924,-0.027297713658146965,0.14184959887155074,-0.055811611924472634,-0.04590259939102349,-0.05309742157945156,-0.05106814914222512,0.0029092832583972493
H02,"H02|W=180;U=15|XT60",XT60,11519,NOINS,11343,21,-0.056201933735813,-0.03344997752360022,0.13673631314467072,-0.06076349480972812,-0.050999023582370406,-0.0581195006330061,-0.056092942244732616,0.002821123159657939
H02,"H02|W=180;U=15|XT60",XT60,11519,L10,11182,21,-0.052461242732800284,-0.027297713658146965,0.13333929529601143,-0.05629307977920032,-0.04899473463666615,-0.053320607571223436,-0.05204859813936905,0.0028617420854945446
H02,"H02|W=180;U=15|XT300",XT300,11519,KILL,11368,21,-0.11612312286345196,-0.045878060792995376,0.08990147783251232,-0.12583936559743533,-0.10622924240955474,-0.1181728116730843,-0.11612230781822677,0.009764250527797325
H02,"H02|W=180;U=15|XT300",XT300,11519,PRIMARY,11343,21,-0.10777835812156907,-0.03705633085260476,0.09221546328131887,-0.11746992822605157,-0.09771158860637434,-0.10977590155776827,-0.10768970633300724,0.009433130565106232
H02,"H02|W=180;U=15|XT300",XT300,11519,NOINS,11343,21,-0.1122490514285263,-0.043086619049997506,0.0899233007140968,-0.12183746964210426,-0.10230616582398715,-0.11424774944805541,-0.11216272003641173,0.009344970466366922
H02,"H02|W=180;U=15|XT300",XT300,11519,L10,11182,21,-0.10501615089889643,-0.03560571899505519,0.08781971024861385,-0.11381596684772514,-0.0966021240655596,-0.10609711367540679,-0.10452777102463415,0.008316937935968521
H02,"H02|W=180;U=15|XT1800",XT1800,11519,KILL,11368,21,-0.1710514252038303,-0.07008169742798866,0.038001407459535536,-0.18453706326222957,-0.1573660929159127,-0.17387123870700524,-0.17104739670953215,0.01600985221674877
H02,"H02|W=180;U=15|XT1800",XT1800,11519,PRIMARY,11343,21,-0.16192486592407648,-0.06135271964437341,0.040377325222604246,-0.17532271279469727,-0.1480410648930374,-0.1649181191757101,-0.16218151786669485,0.015516177378118664
H02,"H02|W=180;U=15|XT1800",XT1800,11519,NOINS,11343,21,-0.16607476817211173,-0.0671579941061885,0.03870228334655735,-0.17936289899899302,-0.15232093079878822,-0.16906911927034496,-0.16633326136359167,0.015516177378118664
H02,"H02|W=180;U=15|XT1800",XT1800,11519,L10,11182,21,-0.1555528979903528,-0.056933853198400865,0.03899123591486317,-0.16763749325751304,-0.14424369308944712,-0.1582286670277171,-0.15569662032047216,0.013950992666785907
H02,"H02|W=180;U=15|XB",XB,11519,KILL,11368,21,-0.08731036124877734,-0.05756876514249132,0.08805418719211823,-0.09263762285360548,-0.08180394386779534,-0.08778546497751692,-0.08730803202671003,0.005277973258268825
H02,"H02|W=180;U=15|XB",XB,11519,PRIMARY,11343,21,-0.09231578611874405,-0.04819110933519804,0.09124570219518646,-0.09930801021371655,-0.08535796062032537,-0.09288963278134002,-0.0923251797277622,0.0052014458256193245
H02,"H02|W=180;U=15|XB",XB,11519,NOINS,11343,21,-0.09683726055140744,-0.05426768892662704,0.08912985982544301,-0.1038075971814017,-0.08992955406644995,-0.09740971793358175,-0.09685595991890514,0.0052014458256193245
H02,"H02|W=180;U=15|XB",XB,11519,L10,11182,21,-0.09489248165461495,-0.04571695178666095,0.08665712752638169,-0.10183294830761867,-0.08833872688531946,-0.0956445978305873,-0.09495858742310789,0.0051869075299588625
H02,"H02|W=180;U=15|XR",XR,11519,KILL,11368,21,-0.08666858738061985,-0.05774472966205063,0.0766185784658691,-0.09562829582385828,-0.07709539764852293,-0.08930428977609638,-0.08666846842235908,0.011523574947220267
H02,"H02|W=180;U=15|XR",XR,11519,PRIMARY,11343,21,-0.1104303103365654,-0.05404663103741072,0.06135942872256017,-0.11960132274975688,-0.100734761421593,-0.11325764527556718,-0.11047307739726615,0.011196332539892445
H02,"H02|W=180;U=15|XR",XR,11519,NOINS,11343,21,-0.11490588568903726,-0.05983874931322112,0.05968438684651327,-0.12402213115243202,-0.10529340297452054,-0.11773440463503146,-0.11495167636056605,0.011108172441153134
H02,"H02|W=180;U=15|XR",XR,11519,L10,11182,21,-0.11204512787862546,-0.050387774191895204,0.05857628331246646,-0.119795152281944,-0.10446036826040256,-0.11432810858073811,-0.11203911883560505,0.010016097299230907
H02,"H02|W=180;U=15|XG",XG,11519,KILL,11368,21,-0.11954474888172051,-0.07410292673299954,0.029556650246305417,-0.1283052672872506,-0.1108972617170681,-0.12227740966491177,-0.1195428613674531,0.00483814215341309
H02,"H02|W=180;U=15|XG",XG,11519,PRIMARY,11343,21,-0.13238904204385843,-0.06473139203835972,0.0316494754474125,-0.14277809364785907,-0.12182281244891106,-0.13535417177758818,-0.1326398979063824,0.006876487701666226
H02,"H02|W=180;U=15|XG",XG,11519,NOINS,11343,21,-0.13640224662801778,-0.070420818140952,0.0299744335713656,-0.14665012566490335,-0.12601202190787253,-0.13936832189045775,-0.13665226926197468,0.006700167504187605
H02,"H02|W=180;U=15|XG",XG,11519,L10,11182,21,-0.13234338519916786,-0.060643446539430323,0.031479162940439995,-0.14198302341695404,-0.12350443971251071,-0.13506112652421706,-0.132574435139588,0.008048649615453407
H02,"H02|W=180;U=30|XT60",XT60,8105,KILL,8000,21,-0.06348720857246136,-0.03705973600635173,0.1555,-0.06877492717443742,-0.057395931899742264,-0.0660350518758609,-0.06348818023552963,0.0045
H02,"H02|W=180;U=30|XT60",XT60,8105,PRIMARY,7976,21,-0.05552473963532197,-0.027572004395384847,0.16436810431293883,-0.06129682837860663,-0.048794459369797136,-0.058252655866784686,-0.05536901989363631,0.004012036108324975
H02,"H02|W=180;U=30|XT60",XT60,8105,NOINS,7976,21,-0.06026736715897502,-0.0336857999100944,0.1591023069207623,-0.06597293664419476,-0.053620718732831155,-0.06299625276219047,-0.060115807191508365,0.0038866599799398196
H02,"H02|W=180;U=30|XT60",XT60,8105,L10,7840,21,-0.05732478192084321,-0.02759716797362769,0.15497448979591838,-0.06207625152469124,-0.05323966798075223,-0.05855247493427781,-0.056818056273827584,0.003954081632653061
